Timestamp,PT-TI-01 Pressure,PT-O2-05 Pressure,PT-N2-04 Pressure,PT-H2-03 Pressure,SN-H2-01 State,SN-O2-01 State,SN-N2-01 State,Spark Plug State
2025-05-11 21:35:18,-7.048226722194813,-2.8330349728465087,90.05638805031776,-11.717190255597234,False,False,False,False
2025-05-11 21:35:19,-7.205343080642633,-2.868521715700627,87.80889806151391,-11.717190255597234,False,False,False,False
2025-05-11 21:35:19,-7.120741964555345,-2.8093773305416114,79.5287064909935,-11.740843986347318,False,False,False,False
2025-05-11 21:35:20,-7.096570217101834,-2.8093773305416114,84.1419607102871,-11.847285774722696,False,False,False,False
2025-05-11 21:35:20,-7.156999585735611,-2.8212058722972877,86.50772494077682,-11.681709799170495,False,False,False,False
2025-05-11 21:35:21,-7.156999585735611,-2.8330349728465087,81.30303245782852,-11.799978313222528,False,False,False,False
2025-05-11 21:35:21,-7.156999585735611,-2.844863514602185,85.79800125956535,-11.729017120972276,False,False,False,False
2025-05-11 21:35:22,-7.1328278382821,-2.8093773305416114,79.17383906245232,-11.729017120972276,False,False,False,False
2025-05-11 21:35:22,-7.10865609082859,-2.762061487138272,83.1956438422203,-11.764497717097402,False,False,False,False
2025-05-11 21:35:23,-7.169085459462367,-2.785719688236714,88.51863291859627,-11.75267085172236,False,False,False,False
2025-05-11 21:35:23,-7.1328278382821,-2.8212058722972877,89.81980603933333,-11.693536664545537,False,False,False,False
2025-05-11 21:35:24,-7.10865609082859,-2.785719688236714,87.57232722640038,-11.681709799170495,False,False,False,False
2025-05-11 21:35:24,-7.060312595921568,-2.8212058722972877,88.7552149295807,-11.740843986347318,False,False,False,False
2025-05-11 21:35:25,-7.0723984696483235,-2.785719688236714,84.61511355638504,-11.764497717097402,False,False,False,False
2025-05-11 21:35:25,-7.120741964555345,-2.8212058722972877,86.03457209467888,-11.81180517859757,False,False,False,False
2025-05-11 21:35:26,-7.120741964555345,-2.8212058722972877,88.28206208348273,-11.729017120972276,False,False,False,False
2025-05-11 21:35:26,-7.144913712008856,-2.8212058722972877,88.9917857646942,-11.776324582472444,False,False,False,False
2025-05-11 21:35:27,-7.1328278382821,-2.868521715700627,85.20655182003975,-11.75267085172236,False,False,False,False
2025-05-11 21:35:27,-7.156999585735611,-2.8212058722972877,82.24933815002441,-11.75267085172236,False,False,False,False
2025-05-11 21:35:28,-7.205343080642633,-2.844863514602185,85.08826640248299,-11.740843986347318,False,False,False,False
2025-05-11 21:35:28,-7.169085459462367,-2.785719688236714,83.78709328174591,-11.81180517859757,False,False,False,False
2025-05-11 21:35:29,-7.10865609082859,-2.868521715700627,88.4003475010395,-11.740843986347318,False,False,False,False
2025-05-11 21:35:29,-7.084484343375079,-2.8330349728465087,83.78709328174591,-11.776324582472444,False,False,False,False
2025-05-11 21:35:30,-7.120741964555345,-2.8212058722972877,87.4540418088436,-11.776324582472444,False,False,False,False
2025-05-11 21:35:30,-7.193257206915877,-2.785719688236714,87.33574521541594,-11.764497717097402,False,False,False,False
2025-05-11 21:35:31,-7.048226722194813,-2.8212058722972877,88.87350034713745,-11.717190255597234,False,False,False,False
2025-05-11 21:35:31,-7.1328278382821,-2.8212058722972877,84.7333989739418,-11.681709799170495,False,False,False,False
2025-05-11 21:35:32,-7.1328278382821,-2.8330349728465087,88.63691833615304,-11.764497717097402,False,False,False,False
2025-05-11 21:35:32,-7.1328278382821,-2.785719688236714,85.44313383102417,-11.740843986347318,False,False,False,False
2025-05-11 21:35:33,-7.096570217101834,-2.8330349728465087,83.31394043564796,-11.75267085172236,False,False,False,False
2025-05-11 21:35:33,-7.10865609082859,-2.762061487138272,85.32483723759651,-11.776324582472444,False,False,False,False
2025-05-11 21:35:34,-7.144913712008856,-2.8093773305416114,77.16293108463287,-11.835458909347654,False,False,False,False
2025-05-11 21:35:34,-7.096570217101834,-2.8212058722972877,85.91628667712212,-11.740843986347318,False,False,False,False
2025-05-11 21:35:35,-7.120741964555345,-2.8212058722972877,89.46493861079217,-11.799978313222528,False,False,False,False
2025-05-11 21:35:35,-7.084484343375079,-2.868521715700627,87.57232722640038,-11.740843986347318,False,False,False,False
2025-05-11 21:35:36,-7.144913712008856,-2.773890587687493,84.26024612784386,-11.788151447847486,False,False,False,False
2025-05-11 21:35:36,-7.1328278382821,-2.773890587687493,83.90537869930267,-11.75267085172236,False,False,False,False
2025-05-11 21:35:37,-7.229514828096144,-2.773890587687493,83.43222585320473,-11.799978313222528,False,False,False,False
2025-05-11 21:35:37,-7.1328278382821,-2.868521715700627,86.15285751223564,-11.788151447847486,False,False,False,False
2025-05-11 21:35:38,-7.156999585735611,-2.844863514602185,87.21745979785919,-11.764497717097402,False,False,False,False
2025-05-11 21:35:38,-7.096570217101834,-2.868521715700627,84.85168439149857,-11.764497717097402,False,False,False,False
2025-05-11 21:35:39,-7.1328278382821,-2.8921793580055244,83.55051127076149,-11.776324582472444,False,False,False,False
2025-05-11 21:35:39,-7.205343080642633,-2.856692615151406,81.53960329294205,-11.75267085172236,False,False,False,False
2025-05-11 21:35:40,-7.120741964555345,-2.844863514602185,85.44313383102417,-11.681709799170495,False,False,False,False
2025-05-11 21:35:40,-7.156999585735611,-2.762061487138272,88.4003475010395,-11.788151447847486,False,False,False,False
2025-05-11 21:35:41,-7.096570217101834,-2.844863514602185,88.16376549005507,-11.740843986347318,False,False,False,False
2025-05-11 21:35:41,-7.144913712008856,-2.8330349728465087,84.61511355638504,-11.788151447847486,False,False,False,False
2025-05-11 21:35:42,-7.1811713331891225,-2.8921793580055244,83.43222585320473,-11.729017120972276,False,False,False,False
2025-05-11 21:35:42,-7.10865609082859,-2.8212058722972877,84.61511355638504,-11.693536664545537,False,False,False,False
2025-05-11 21:35:43,-7.0723984696483235,-2.856692615151406,84.61511355638504,-11.740843986347318,False,False,False,False
2025-05-11 21:35:43,-7.084484343375079,-2.844863514602185,85.32483723759651,-11.729017120972276,False,False,False,False
2025-05-11 21:35:44,-7.1328278382821,-2.8921793580055244,84.02366411685944,-11.717190255597234,False,False,False,False
