Timestamp,PT-TI-01 Pressure,PT-O2-01 Pressure,PT-O2-05 Pressure,PT-N2-04 Pressure,PT-H2-03 Pressure,SN-H2-01 State,SN-O2-01 State,SN-N2-01 State,Spark Plug State
2025-05-11 23:27:52,-0.5935280239582053,766.9898867607117,-375.9950216293335,4.29717206209898,1.4007724940776818,False,False,False,False
2025-05-11 23:27:53,0.26471348151564733,767.305314540863,-375.924032497406,3.82401642203331,0.17057174146175313,False,False,False,False
2025-05-11 23:27:53,-0.2913303590193381,767.108142375946,-375.9358699798584,1.6948230266571045,1.459917438030244,False,False,False,False
2025-05-11 23:27:54,0.21636199217289764,766.832172870636,-376.05413751602174,3.114284358918667,0.21788702607154775,False,False,False,False
2025-05-11 23:27:54,-0.2792422011680893,766.832172870636,-375.9831841468811,1.576534815132618,1.4244306951761239,False,False,False,False
2025-05-11 23:27:55,0.4339442652463923,766.6744589805603,-375.9713466644287,3.3508635759353638,0.3006890535354607,False,False,False,False
2025-05-11 23:27:55,-0.31550610369071297,766.7533159255981,-375.9831841468811,2.9959961473941803,1.4126021534204476,False,False,False,False
2025-05-11 23:27:56,-0.134187733139842,766.2801146507263,-375.9477074623108,1.9313994497060776,1.3298001259565346,False,False,False,False
2025-05-11 23:27:56,-0.08583567276596948,766.3984298706055,-375.9477074623108,2.4045550897717476,1.1996816962957375,False,False,False,False
2025-05-11 23:27:57,-0.037484183423220685,766.2801146507263,-375.9950216293335,1.576534815132618,1.3652857512235634,False,False,False,False
2025-05-11 23:27:57,0.02295546377077784,766.1224007606506,-375.9477074623108,2.286264084279537,1.2706551820039742,False,False,False,False
2025-05-11 23:27:58,0.0954826977849006,766.3195729255676,-375.9358699798584,1.4582438096404111,1.2943133831024163,False,False,False,False
2025-05-11 23:27:58,0.11965844245627544,766.2801146507263,-375.9595449447632,-0.07950573414564488,1.0813940435647957,False,False,False,False
2025-05-11 23:27:59,0.2526258946955213,768.8036561012268,-375.9003932952881,1.4582438096404111,1.1287093281745904,False,False,False,False
2025-05-11 23:27:59,0.3735046180523929,766.2012577056885,-375.8885558128357,1.3399555981159175,1.116880786418914,False,False,False,False
2025-05-11 23:28:00,0.22844957899302365,766.0041451454163,-375.924032497406,2.522843301296234,0.9512767314910882,False,False,False,False
2025-05-11 23:28:00,0.3855927759036426,765.9252882003784,-375.924032497406,2.759419724345207,1.0813940435647957,False,False,False,False
2025-05-11 23:28:01,0.40976852057501745,765.7675743103027,-375.9122307777405,1.576534815132618,0.9276185303926461,False,False,False,False
2025-05-11 23:28:01,0.3855927759036426,765.7281160354614,-375.9122307777405,-0.07950573414564488,1.010420557856559,False,False,False,False
2025-05-11 23:28:02,0.3735046180523929,765.7675743103027,-375.9122307777405,0.8668027520179784,0.903960329294204,False,False,False,False
2025-05-11 23:28:02,0.42185610739514257,765.8464312553406,-375.924032497406,1.103379175066948,0.9157899886369698,False,False,False,False
2025-05-11 23:28:03,0.5910868911258875,765.5704021453857,-375.9358699798584,1.4582438096404111,0.7501859337091439,False,False,False,False
2025-05-11 23:28:03,0.45812000991776625,765.6492590904236,-375.9713466644287,0.15707068890333176,0.821158301830291,False,False,False,False
2025-05-11 23:28:04,0.5306478149630127,765.4521465301514,-375.9122307777405,0.5119353234767878,0.6792124480009072,False,False,False,False
2025-05-11 23:28:04,0.6757022829912609,765.7281160354614,-375.9003932952881,1.576534815132618,0.6910409897565835,False,False,False,False
2025-05-11 23:28:05,0.6031750489771373,768.1333422660828,-375.9477074623108,0.7485145404934848,0.5254369348287575,False,False,False,False
2025-05-11 23:28:05,0.5306478149630127,765.4126882553101,-375.9713466644287,0.8668027520179784,0.5372665941715233,False,False,False,False
2025-05-11 23:28:06,0.5427354017831387,765.4521465301514,-375.9477074623108,0.7485145404934848,0.4781216502189629,False,False,False,False
2025-05-11 23:28:06,0.6877904408425088,765.4521465301514,-375.9003932952881,2.1679758727550507,0.4781216502189629,False,False,False,False
2025-05-11 23:28:07,0.5669111464545136,765.2549743652344,-375.9358699798584,0.39364711195230484,0.3834910809993737,False,False,False,False
2025-05-11 23:28:07,0.5306478149630127,765.2944326400757,-375.8885558128357,1.6948230266571045,0.3716625392436974,False,False,False,False
2025-05-11 23:28:08,0.6273507936485121,765.2549743652344,-375.9358699798584,2.522843301296234,0.44263490736484457,False,False,False,False
2025-05-11 23:28:08,0.5306478149630127,768.0938839912415,-375.9358699798584,0.9850909635424614,0.3834910809993737,False,False,False,False
2025-05-11 23:28:09,0.5306478149630127,765.4521465301514,-375.9358699798584,2.1679758727550507,0.34800433814525533,False,False,False,False
2025-05-11 23:28:09,0.5427354017831387,765.3338313102722,-375.9358699798584,1.6948230266571045,0.3834910809993737,False,False,False,False
2025-05-11 23:28:10,0.47020816776901597,765.1366591453552,-375.9831841468811,2.1679758727550507,0.09959825575351644,False,False,False,False
2025-05-11 23:28:10,0.5185596571117639,765.1366591453552,-375.924032497406,1.4582438096404111,0.2533737689256661,False,False,False,False
2025-05-11 23:28:11,0.5427354017831387,765.3338313102722,-375.9358699798584,2.522843301296234,0.2533737689256661,False,False,False,False
2025-05-11 23:28:11,0.4943839124403908,765.2549743652344,-375.9595449447632,3.3508635759353638,0.17057174146175313,False,False,False,False
2025-05-11 23:28:12,0.36141703123226776,767.9756283760071,-375.924032497406,3.587439998984337,0.24154522716998983,False,False,False,False
2025-05-11 23:28:12,0.337240715529771,765.0972604751587,-375.9122307777405,3.82401642203331,0.27703085243701864,False,False,False,False
2025-05-11 23:28:13,0.3735046180523929,764.9789452552795,-375.9595449447632,2.4045550897717476,0.27703085243701864,False,False,False,False
2025-05-11 23:28:13,0.3735046180523929,765.0972604751587,-375.9595449447632,2.522843301296234,0.21788702607154775,False,False,False,False
2025-05-11 23:28:14,0.14383418712765028,765.1761174201965,-375.9713466644287,3.4691517874598503,0.312517595291137,False,False,False,False
2025-05-11 23:28:14,0.4339442652463923,765.2155756950378,-375.9358699798584,2.049687661230564,0.15874319970607687,False,False,False,False
2025-05-11 23:28:15,0.31306497085839613,765.1366591453552,-375.924032497406,3.2325725704431534,0.24154522716998983,False,False,False,False
2025-05-11 23:28:15,0.26471348151564733,765.0578022003174,-375.9477074623108,4.060592845082283,0.28886051177978445,False,False,False,False
2025-05-11 23:28:16,0.18009808965027396,764.9000883102417,-375.9358699798584,2.8777079358696938,0.28886051177978445,False,False,False,False
2025-05-11 23:28:16,0.16801050283014796,765.0578022003174,-375.9713466644287,4.65203669667244,0.26520231068134237,False,False,False,False
2025-05-11 23:28:17,-0.134187733139842,764.939546585083,-375.9831841468811,4.888613119721413,0.34800433814525533,False,False,False,False
2025-05-11 23:28:17,0.02295546377077784,765.0972604751587,-375.9950216293335,2.286264084279537,0.34800433814525533,False,False,False,False
2025-05-11 23:28:18,0.03504305059090296,767.9361701011658,-375.9713466644287,3.587439998984337,0.33617579638957906,False,False,False,False
2025-05-11 23:28:18,-0.12209957528859228,765.0972604751587,-375.9477074623108,4.060592845082283,0.4544645667076104,False,False,False,False
2025-05-11 23:28:19,-0.134187733139842,764.9000883102417,-375.9595449447632,4.533748485147953,0.418977823853492,False,False,False,False
2025-05-11 23:28:19,-0.04957234127446952,764.9000883102417,-375.9595449447632,4.533748485147953,0.4544645667076104,False,False,False,False
2025-05-11 23:28:20,-0.134187733139842,764.8212313652039,-375.9950216293335,6.308077245950699,0.44263490736484457,False,False,False,False
2025-05-11 23:28:20,-0.1825392224825908,764.9000883102417,-375.9477074623108,3.9423046335577965,0.5372665941715233,False,False,False,False
2025-05-11 23:28:21,-0.2308907118253396,765.0578022003174,-375.9595449447632,4.4154602736234665,0.6200686216354363,False,False,False,False
2025-05-11 23:28:21,-0.2308907118253396,767.8179144859314,-375.9358699798584,3.9423046335577965,0.5609236776828759,False,False,False,False
2025-05-11 23:28:22,-0.06165992809459464,764.9789452552795,-375.9713466644287,4.533748485147953,0.46629310846328664,False,False,False,False
2025-05-11 23:28:22,-0.1825392224825908,764.9000883102417,-0.15971301048994135,4.533748485147953,0.8093297600746148,False,False,False,False
2025-05-11 23:28:23,-0.2792422011680893,765.0184035301208,-0.13605536818504405,4.770324908196926,0.8566450446844094,False,False,False,False
2025-05-11 23:28:23,-0.303417945839465,764.9789452552795,-0.1715421110391624,4.65203669667244,0.7501859337091439,False,False,False,False
2025-05-11 23:28:24,-0.3275942615419627,764.8212313652039,-0.20702885389328074,6.189789034426212,0.7975012183189385,False,False,False,False
2025-05-11 23:28:24,-0.21880255397409165,764.8606896400452,-0.20702885389328074,5.598345182836056,0.8093297600746148,False,False,False,False
