Timestamp,PT-GG-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,SN-O2-01 State
2025-09-24 16:59:25.034147,-35.399289733485176,-18.918709930620693,-24.093833672372917,False
2025-09-24 16:59:25.050248,-39.072457338634294,-19.29226635631762,-25.77477876763595,False
2025-09-24 16:59:25.552366,-33.780600121146755,-16.92648742073461,-22.039332151412964,False
2025-09-24 16:59:26.052616,-33.53157818944831,-16.24165358041462,-24.156089155297533,False
2025-09-24 16:59:26.552187,-34.09187753576981,-17.673576743979208,-20.66968799892225,False
2025-09-24 16:59:27.052180,-32.53544340635601,-19.914821185563742,-23.720277246675998,False
2025-09-24 16:59:27.550322,-36.89344485182511,-19.416777322166844,-24.218344638222142,False
2025-09-24 16:59:28.051555,-34.83896685901441,-17.237764835357666,-22.910932440506787,False
2025-09-24 16:59:28.552289,-34.46543396146674,-18.66968799892225,-21.479032805091457,False
2025-09-24 16:59:29.050289,-38.07634608369125,-19.541288288016073,-24.03157818944831,True
2025-09-24 16:59:29.551490,-35.71056714810824,-18.98096541354531,-22.41288857710989,False
2025-09-24 16:59:30.051734,-35.025733307788244,-18.98096541354531,-21.603543770940682,False
2025-09-24 16:59:30.551741,-35.89733359688206,-18.047109641526877,-23.03544340635601,False
2025-09-24 16:59:31.050046,-37.20474579459743,-18.98096541354531,-25.152200410240575,True
2025-09-24 16:59:31.551628,-37.88957963491741,-18.29613157322532,-21.354521839242235,True
2025-09-24 16:59:32.051703,-35.58605618225901,-19.416777322166844,-22.039332151412964,True
2025-09-24 16:59:32.549844,-37.45376772629587,-21.2222333832791,-24.093833672372917,False
2025-09-24 16:59:33.050914,-35.772822631032845,-19.665799253865295,-24.156089155297533,False
2025-09-24 16:59:33.550939,-37.39151224337127,-20.973187923431396,-24.71638850161904,False
2025-09-24 16:59:34.050698,-37.88957963491741,-19.10547637939453,-26.64637905672977,False
2025-09-24 16:59:34.551673,-36.395400988428214,-18.98096541354531,-24.529622052845202,False
2025-09-24 16:59:35.050425,-36.14637905672977,-20.163866645411446,-23.346744349128322,False
2025-09-24 16:59:35.550821,-38.636645430012756,-18.731943481846862,-23.720277246675998,False
2025-09-24 16:59:36.051695,-35.58605618225901,-20.848676957582175,-24.65413301869443,False
2025-09-24 16:59:36.550766,-36.14637905672977,-18.856454447696084,-24.156089155297533,False
2025-09-24 16:59:37.051013,-36.95572386289898,-20.41288857710989,-24.093833672372917,False
2025-09-24 16:59:37.550351,-37.70278965799432,-21.53351079790216,-26.335078113957458,False
2025-09-24 16:59:38.051570,-35.64831166518362,-19.167731862319144,-23.53351079790216,False
2025-09-24 16:59:38.551434,-37.88957963491741,-19.354521839242235,-24.591877535769815,False
2025-09-24 16:59:39.052435,-35.08798879071286,-19.416777322166844,-22.163866645411446,False
2025-09-24 16:59:39.552050,-37.142490311672816,-19.914821185563742,-24.903178478542127,False
2025-09-24 16:59:40.052353,-37.26700127752204,-19.416777322166844,-22.848676957582175,False
2025-09-24 16:59:40.551607,-35.71056714810824,-20.973187923431396,-24.218344638222142,False
2025-09-24 16:59:41.051264,-37.01797934582359,-20.163866645411446,-24.280600121146755,False
2025-09-24 16:59:41.550721,-32.722233383279104,-19.790310219714517,-25.463477824863634,False
