Timestamp,PT-TI-01 Pressure,PT-GG-01 Pressure,PT-H2-03 Pressure,PT-O2-04 Pressure,PT-O2-05 Pressure,PT-N2-02 Pressure,PT-N2-07 Pressure,PT-FU-01 Pressure,SN-H2-01 State,SN-O2-01 State,SN-O2-02 State,SN-N2-01 State,SN-N2-02 State,SN-N2-03 State,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State,Spark Plug State
2025-05-17 04:00:39,9.868947561085239,-0.33672648668289185,0.6411629289388796,-0.16521270573137858,2.304598179459586,0.13848675787448883,-0.02741466164588857,0.10161241143941879,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,9.96135804355146,-0.31306884437799454,1.164845612645163,-0.041998729109750776,2.4586156502366205,0.020197615027427673,0.05538736581802439,0.3027026504278183,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,11.039503622055069,-0.0764913037419328,0.7335734114051005,-0.31925345957277873,2.4586156502366205,0.09905735403299332,-0.0037570193409912633,0.20807208120822906,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.423410455882564,-0.12380714714527219,1.3188630834221977,0.4816606715321674,2.7050436034798766,-0.01923178881406784,0.05538736581802439,0.17258533835411072,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.36180346757175,-0.2539244592189789,0.9491978704929491,-0.10360571742056468,2.6434366151690627,-0.33466795086860657,0.197333778440953,0.17258533835411072,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.300196479260936,-0.3012397438287726,0.9183943763375422,-0.22684297710655787,2.5202226385474344,0.6116405352950096,0.008072081208229775,0.17258533835411072,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,9.96135804355146,-0.24209535866975873,0.7643769055605074,-0.4116639420389996,2.7666505917906905,0.41449351608753204,-0.15753197371959615,0.1252700537443161,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.238589490950122,-0.3485550284385681,0.9491978704929491,-0.44246743619440654,2.3970086619258066,0.21734556555747986,-0.02741466164588857,-0.04033400118350983,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.26939298510553,-0.15929333120584577,1.010804858803763,0.20442922413350484,2.6126331210136553,0.13848675787448883,-0.02741466164588857,0.08978331089019775,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.330999973416343,-0.20660917460918515,0.9491978704929491,-0.041998729109750776,2.6126331210136553,0.05962701886892319,0.019900622963906045,0.10161241143941879,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.26939298510553,-0.21843771636485965,1.3188630834221977,-0.13440921157597163,2.9514948397874976,-0.25580914318561554,-0.03924320340156484,0.24355826526880264,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.115375514328495,-0.3012397438287726,1.19564910680057,-0.3500569537281857,2.4586156502366205,0.21734556555747986,-0.07472994625568319,0.20807208120822906,False,False,False,False,False,False,False,True,False,False
2025-05-17 04:00:39,10.05376852601768,-0.20660917460918515,0.8259838938713213,-0.2884499654173718,2.9206913456320907,-0.29523854702711105,-0.07472994625568319,0.11344095319509506,False,False,False,False,False,False,False,True,False,False
