Timestamp,PT-GG-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,SN-O2-01 State
2025-09-25 14:13:37.694962,-37.01797934582359,-23.650244273637473,-28.14053417506971,False
2025-09-25 14:13:38.196037,-35.959589079806676,-21.159977900354484,-24.093833672372917,False
2025-09-25 14:13:38.696307,-37.26700127752204,-21.59576628082677,-25.77477876763595,False
2025-09-25 14:13:39.194698,-35.15024427363747,-22.34285560407137,-28.514090600766636,False
2025-09-25 14:13:39.694959,-36.14637905672977,-23.089944927315965,-25.899289733485176,False
2025-09-25 14:13:40.195680,-34.96347782486363,-21.28448886620371,-24.529622052845202,False
2025-09-25 14:13:40.696920,-37.516023209220485,-20.039332151412964,-23.59576628082677,False
2025-09-25 14:13:41.196200,-37.45376772629587,-19.043220896469922,-24.965433961466744,False
2025-09-25 14:13:41.696047,-37.64053417506971,-19.603543770940682,-24.778643984543653,False
2025-09-25 14:13:42.195690,-36.64442292012667,-20.786421474657566,-24.280600121146755,False
2025-09-25 14:13:42.696553,-35.58605618225901,-19.043220896469922,-23.28448886620371,False
2025-09-25 14:13:43.195292,-37.26700127752204,-20.599655025883727,-24.218344638222142,False
2025-09-25 14:13:43.696529,-35.64831166518362,-18.856454447696084,-23.2222333832791,False
2025-09-25 14:13:44.196723,-34.96347782486363,-18.545177033073024,-23.782532729600607,False
2025-09-25 14:13:44.696202,-35.89733359688206,-18.29613157322532,-24.280600121146755,False
2025-09-25 14:13:45.195981,-33.53157818944831,-19.167731862319144,-22.599655025883727,False
2025-09-25 14:13:45.696214,-35.64831166518362,-18.79419896477147,-24.03157818944831,False
2025-09-25 14:13:46.196737,-35.959589079806676,-16.55293099503768,-21.229987345243753,False
2025-09-25 14:13:46.697021,-36.14637905672977,-18.545177033073024,-22.475144060034506,False
2025-09-25 14:13:47.194416,-36.76893388597589,-22.093833672372917,-24.840922995617518,False
2025-09-25 14:13:47.695393,-35.399289733485176,-18.856454447696084,-24.093833672372917,False
2025-09-25 14:13:48.194666,-35.08798879071286,-20.350633094185277,-24.529622052845202,False
2025-09-25 14:13:48.696998,-35.08798879071286,-18.545177033073024,-20.98096541354531,False
2025-09-25 14:13:49.195753,-34.901222341939025,-18.856454447696084,-23.03544340635601,False
2025-09-25 14:13:49.695669,-35.83507811395746,-17.92259867567765,-23.03544340635601,False
2025-09-25 14:13:50.196603,-33.842855604071374,-17.486786767056117,-19.61132126105459,False
2025-09-25 14:13:50.696688,-35.46154521640978,-17.86034319275304,-21.790310219714517,False
2025-09-25 14:13:51.195385,-34.46543396146674,-18.1716206073761,-23.346744349128322,False
2025-09-25 14:13:51.696310,-34.34092299561752,-18.545177033073024,-21.665799253865295,False
2025-09-25 14:13:52.196370,-33.282532729600604,-17.486786767056117,-21.167731862319144,False
2025-09-25 14:13:52.697548,-33.220277246676,-17.486786767056117,-19.92259867567765,False
2025-09-25 14:13:53.195330,-35.08798879071286,-19.043220896469922,-23.59576628082677,False
2025-09-25 14:13:53.696224,-34.27864398454365,-17.735832226903817,-19.735832226903817,False
2025-09-25 14:13:54.195909,-33.842855604071374,-18.1716206073761,-22.786421474657566,False
2025-09-25 14:13:54.696413,-33.59383367237292,-17.30002031828228,-19.237764835357666,False
2025-09-25 14:13:55.195525,-33.90511108699598,-18.358387056149937,-21.665799253865295,False
2025-09-25 14:13:55.696750,-33.780600121146755,-16.801976454885384,-21.479032805091457,False
2025-09-25 14:13:56.196683,-32.97125531497755,-16.42842002918846,-20.1716206073761,False
2025-09-25 14:13:56.696386,-33.344788212525216,-17.113253869508444,-20.856454447696084,False
2025-09-25 14:13:57.195188,-36.14637905672977,-17.424531284131504,-23.720277246675998,False
2025-09-25 14:13:57.696789,-33.095766280826766,-17.98485415860226,-20.10936512445149,False
2025-09-25 14:13:58.196495,-32.34867695758217,-17.05099838658383,-20.60743251599764,False
2025-09-25 14:13:58.696422,-33.53157818944831,-17.86034319275304,-20.731943481846862,False
2025-09-25 14:13:59.196640,-32.78448886620371,-17.05099838658383,-20.98096541354531,False
2025-09-25 14:13:59.696228,-33.03351079790216,-17.237764835357666,-22.163866645411446,False
2025-09-25 14:14:00.196192,-33.15802176375138,-16.73972097196077,-19.113253869508444,False
2025-09-25 14:14:00.695847,-34.652200410240575,-18.66968799892225,-20.60743251599764,False
2025-09-25 14:14:01.196119,-33.53157818944831,-17.36227580120689,-19.735832226903817,False
2025-09-25 14:14:01.696520,-31.975144060034506,-16.67746548903616,-21.541288288016073,False
2025-09-25 14:14:02.196253,-33.71834463822214,-17.673576743979208,-21.354521839242235,False
2025-09-25 14:14:02.696407,-34.0296220528452,-16.615186477962293,-20.29613157322532,False
2025-09-25 14:14:03.197013,-32.410932440506784,-15.992631648716177,-21.416777322166844,False
2025-09-25 14:14:03.696349,-33.095766280826766,-17.98485415860226,-21.541288288016073,False
2025-09-25 14:14:04.196102,-32.410932440506784,-17.05099838658383,-21.416777322166844,False
