Timestamp,PT-TI-01 Pressure,PT-GG-01 Pressure,PT-GG-02 Pressure,PT-H2-03 Pressure,PT-O2-04 Pressure,PT-O2-05 Pressure,PT-N2-03 Pressure,PT-N2-07 Pressure,PT-FU-01 Pressure,TC-GG-01 Pressure,SN-H2-01 State,SN-O2-01 State,SN-O2-02 State,SN-N2-01 State,SN-N2-02 State,SN-N2-03 State,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State,Spark Plug State
2025-05-24 20:58:46,-1.4784178063273288,2.496579219400883,-2.9748457595705844,5.6006651863455925,-2.1367061808705197,7.171666671335712,32.58898577094078,-0.8790925785899164,-0.13496512919664383,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:46,-1.5400247946381427,2.603038889169693,-2.7592213004827357,4.7689475610852385,-1.76704096794127,6.894435223937049,32.31297901272774,-0.9500655055046074,-0.09947838634252548,20.493781994539695,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:47,-1.6632387712597705,2.52023686170578,-2.6359840407967425,5.107785996794715,-1.9210584387183047,6.309145551919952,32.076400727033615,-0.7844614505767815,-0.06399164348840714,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:47,-1.7248457595705844,2.52023686170578,-2.204735122621045,4.861358043551459,-1.982688710093485,6.863631729781642,32.51012510061264,-0.8199481934308999,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:48,-1.3859840407967425,2.3901195496320726,-2.1739316284656383,5.138589490950122,-2.1059026867151127,6.493989799916759,32.155261397361755,-0.7489747077226641,-0.09947838634252548,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:48,-1.4476143121719218,2.52023686170578,-2.6051805466413356,5.354213950037971,-2.1059026867151127,6.524793294072166,32.39183595776558,-0.8790925785899164,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:49,-1.7248457595705844,2.425605733692646,-2.5435735583305217,4.7689475610852385,-1.76704096794127,6.709614259004607,32.54955357313156,-0.9382364049553864,-0.11130692809820175,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:49,-1.6940422654151774,2.449263934791089,-2.7592213004827357,4.922965031862273,-1.76704096794127,7.017649200558677,32.27354681491852,-0.8790925785899164,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:50,-1.4476143121719218,2.3901195496320726,-2.4819665700197078,4.922965031862273,-2.0750991925597058,7.048452694714084,32.115829199552536,-0.9264078631997101,-0.1704513132572174,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:58:50,-1.3859840407967425,2.41377719193697,-2.5127700641751147,4.7997510552406455,-1.736237473785863,6.648007270693793,32.39183595776558,-0.8672634780406945,-0.08764928579330444,18.5977935148495,False,False,False,False,False,False,False,False,False,False
