Timestamp,PT-TI-01 Pressure,PT-GG-01 Pressure,PT-GG-02 Pressure,PT-H2-03 Pressure,PT-O2-04 Pressure,PT-O2-05 Pressure,PT-N2-03 Pressure,PT-N2-07 Pressure,PT-FU-01 Pressure,TC-GG-01 Pressure,SN-H2-01 State,SN-O2-01 State,SN-O2-02 State,SN-N2-01 State,SN-N2-02 State,SN-N2-03 State,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State,Spark Plug State
2025-05-24 20:56:44,-2.094487689435468,2.4610924765467637,-2.389556087553487,6.001110610365883,-2.3831341341137753,7.54133188426496,32.6284142434597,-0.9500655055046074,-0.13496512919664383,20.493781994539695,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:44,-1.6016317829489566,2.3901195496320726,-2.8824352771043635,5.292606961727157,-2.1059026867151127,6.832828235626235,32.35240748524666,-0.9737231478095039,-0.1467936709523201,20.493781994539695,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:45,-2.063684195280061,2.4374348342418672,-2.6667875349521495,4.460889336466804,-2.53715160489081,6.524793294072166,32.786131858825684,-0.8909211203455909,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:45,-2.032880701124654,2.3546328067779543,-3.098059736192212,4.491692830622211,-2.2599201574921475,6.2167350694537316,32.35240748524666,-0.9618946060538294,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:46,-1.3551805466413356,2.508407761156559,-2.5743770524859286,5.200196479260936,-2.0750991925597058,6.617203776538386,32.39183595776558,-0.8909211203455909,-0.1704513132572174,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:46,-1.7556492537259913,2.366461907327176,-2.327949099242673,4.614906807243838,-2.2291166633367405,6.124324586987511,32.47069662809372,-0.8554343774914734,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:47,-1.8172562420368052,2.425605733692646,-2.1739316284656383,4.892161537706866,-1.951885215938078,6.709614259004607,32.194689869880676,-0.8436058357357972,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:47,-1.1703595817088939,2.4610924765467637,-2.5435735583305217,4.584103313088431,-2.1983131691813336,6.648007270693793,32.036972254514694,-0.831776735186577,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:48,-2.032880701124654,2.425605733692646,-2.35875259339808,4.645733584463611,-1.982688710093485,6.771221247315421,32.47069662809372,-0.831776735186577,-0.12313602864742279,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:48,-1.8788632303476192,2.41377719193697,-2.5743770524859286,4.707340572774425,-1.9210584387183047,6.5864002823829795,32.4312681555748,-0.8199481934308999,-0.09947838634252548,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:49,-1.8788632303476192,2.3546328067779543,-2.6359840407967425,5.046179008483901,-1.9210584387183047,6.617203776538386,32.54955357313156,-0.8909211203455909,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:49,-1.97127371281384,2.4610924765467637,-2.389556087553487,4.460889336466804,-1.797844462096677,6.309145551919952,32.904421001672745,-0.91457876265049,-0.052163101732730865,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:50,-1.4784178063273288,2.3546328067779543,-2.327949099242673,4.614906807243838,-2.2599201574921475,6.463186305761352,32.51012510061264,-0.9500655055046074,-0.12313602864742279,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:50,-1.8788632303476192,2.330975164473057,-2.327949099242673,4.645733584463611,-1.8594514504074908,6.894435223937049,32.51012510061264,-0.9027502208948128,-0.1467936709523201,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 20:56:51,-1.2935735583305217,2.3901195496320726,-2.8516317829489566,4.645733584463611,-1.736237473785863,6.648007270693793,32.35240748524666,-0.8554343774914734,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
