Timestamp,PT-GG-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,SN-O2-01 State
2025-09-24 17:16:07.245096,-34.652200410240575,-22.467366569920593,-28.38957963491741,False
2025-09-24 17:16:07.255331,-28.924531284131504,-17.92259867567765,-25.401222341939025,False
2025-09-24 17:16:07.265440,-32.59772241742988,-17.113253869508444,-22.163866645411446,False
2025-09-24 17:16:07.275438,-31.103543770940682,-21.2222333832791,-27.206678403051278,False
2025-09-24 17:16:07.285323,-27.30586519994234,-13.253319815585488,-19.673576743979208,False
2025-09-24 17:16:07.295570,-37.64053417506971,-22.40511108699598,-25.83703425056056,False
2025-09-24 17:16:07.305626,-28.86227580120689,-14.996520393773128,-25.712523284711338,False
2025-09-24 17:16:07.315175,-32.34867695758217,-17.486786767056117,-21.790310219714517,False
2025-09-24 17:16:07.325630,-32.659977900354484,-22.840922995617518,-30.31954666187889,False
2025-09-24 17:16:07.334852,-29.11132126105459,-16.49067551211307,-21.541288288016073,False
2025-09-24 17:16:07.345092,-36.64442292012667,-23.525733307788247,-26.584123573805154,False
2025-09-24 17:16:07.355038,-27.99067551211307,-16.42842002918846,-24.093833672372917,False
2025-09-24 17:16:07.365694,-31.91288857710989,-17.486786767056117,-20.23387609030071,False
2025-09-24 17:16:07.375649,-32.34867695758217,-22.093833672372917,-25.77477876763595,False
2025-09-24 17:16:07.385719,-27.866164546263846,-13.440086264359323,-21.914821185563742,False
2025-09-24 17:16:07.395280,-35.33703425056056,-23.401222341939025,-27.580234828748203,False
2025-09-24 17:16:07.405021,-27.99067551211307,-15.183286842546966,-22.163866645411446,False
2025-09-24 17:16:07.414799,-35.959589079806676,-19.852565702639126,-24.591877535769815,False
2025-09-24 17:16:07.425981,-32.09965502588373,-20.22612212833605,-29.88373475325735,False
2025-09-24 17:16:07.436037,-28.737764835357666,-15.556819740094639,-23.03544340635601,False
2025-09-24 17:16:07.445358,-36.58216743720205,-22.34285560407137,-26.335078113957458,False
2025-09-24 17:16:07.455881,-28.86227580120689,-17.175509352433053,-24.34285560407137,False
2025-09-24 17:16:07.466222,-30.418709930620693,-17.486786767056117,-21.29226635631762,False
2025-09-24 17:16:07.476052,-33.4693227065237,-20.350633094185277,-26.64637905672977,False
2025-09-24 17:16:07.485483,-29.98292155014841,-14.124920104679312,-19.673576743979208,False
2025-09-24 17:16:07.496149,-35.64831166518362,-22.280600121146755,-26.45958907980668,False
2025-09-24 17:16:07.505928,-29.79613157322532,-16.303909063339233,-25.525733307788247,False
2025-09-24 17:16:07.515041,-34.52768944439135,-17.735832226903817,-22.910932440506787,False
2025-09-24 17:16:07.525605,-32.286421474657566,-21.408999832052938,-27.082167437202052,False
2025-09-24 17:16:07.536459,-28.613253869508444,-13.626852713133161,-22.350633094185277,False
2025-09-24 17:16:07.546251,-34.77671137608981,-22.65413301869443,-26.45958907980668,False
2025-09-24 17:16:07.555941,-27.6171426145654,-18.918709930620693,-23.90704369544983,False
2025-09-24 17:16:07.565041,-31.850633094185277,-17.54906577812998,-22.72416599173295,False
2025-09-24 17:16:07.575672,-32.53544340635601,-20.910932440506787,-29.696968304483512,False
2025-09-24 17:16:07.585988,-28.115186477962293,-14.000409138830086,-20.420666067223802,False
2025-09-24 17:16:07.595516,-35.46154521640978,-22.467366569920593,-25.214455893165187,False
2025-09-24 17:16:07.605897,-25.936197519302368,-16.92648742073461,-24.156089155297533,False
2025-09-24 17:16:07.615229,-33.53157818944831,-18.856454447696084,-22.350633094185277,False
2025-09-24 17:16:07.625753,-32.4731879234314,-24.272822631032845,-26.895400988428214,False
2025-09-24 17:16:07.635931,-28.80002031828228,-14.124920104679312,-21.852565702639126,False
2025-09-24 17:16:07.646094,-36.20863453965438,-21.658021763751382,-24.529622052845202,False
2025-09-24 17:16:07.656532,-30.60547637939453,-18.10936512445149,-25.650244273637473,False
2025-09-24 17:16:07.665347,-34.216388501619036,-18.731943481846862,-21.167731862319144,False
2025-09-24 17:16:07.675955,-32.97125531497755,-22.156089155297533,-27.082167437202052,False
2025-09-24 17:16:07.685333,-26.30973041685004,-13.377830781434714,-19.92259867567765,False
2025-09-24 17:16:07.696340,-36.20863453965438,-21.969322706523695,-23.90704369544983,False
2025-09-24 17:16:07.705011,-26.122963968076206,-14.187175587603921,-23.59576628082677,False
2025-09-24 17:16:07.715235,-35.33703425056056,-18.358387056149937,-20.358387056149937,False
2025-09-24 17:16:07.726301,-33.282532729600604,-21.28448886620371,-28.078278692145098,False
2025-09-24 17:16:07.735904,-30.979032805091457,-14.685219451000815,-20.66968799892225,False
2025-09-24 17:16:07.745713,-36.89344485182511,-23.152200410240575,-25.214455893165187,False
2025-09-24 17:16:07.755115,-28.86227580120689,-17.113253869508444,-24.65413301869443,False
2025-09-24 17:16:07.766251,-32.224165991732946,-16.801976454885384,-19.113253869508444,False
2025-09-24 17:16:07.775642,-32.53544340635601,-20.72416599173295,-29.821479270332745,False
2025-09-24 17:16:07.785536,-28.115186477962293,-13.564597230208548,-18.55293099503768,False
2025-09-24 17:16:07.796414,-37.95183511784202,-20.101587634337577,-25.152200410240575,False
2025-09-24 17:16:07.806406,-26.247474933925428,-18.545177033073024,-27.01991195427744,False
2025-09-24 17:16:07.816474,-31.975144060034506,-18.047109641526877,-21.479032805091457,False
2025-09-24 17:16:07.825793,-32.97125531497755,-22.965433961466744,-29.572457338634294,False
2025-09-24 17:16:07.835290,-31.165799253865295,-14.996520393773128,-18.864231937809993,False
2025-09-24 17:16:07.847214,-37.20474579459743,-22.71638850161904,-23.782532729600607,False
2025-09-24 17:16:07.855613,-27.36812068286695,-17.113253869508444,-24.156089155297533,False
2025-09-24 17:16:07.866268,-30.29419896477147,-18.918709930620693,-20.918709930620693,False
2025-09-24 17:16:07.876015,-31.477076668488355,-22.03157818944831,-26.210567148108236,False
2025-09-24 17:16:07.885681,-29.79613157322532,-14.062664621754696,-20.10936512445149,False
2025-09-24 17:16:07.896394,-34.58994492731597,-21.471255314977547,-23.84478821252522,False
2025-09-24 17:16:07.905274,-27.18133070594386,-16.98874290365922,-22.786421474657566,False
2025-09-24 17:16:07.917274,-32.16191050880833,-14.560708485151594,-19.175509352433053,False
2025-09-24 17:16:07.925205,-32.037399542959115,-21.471255314977547,-27.517979345823587,False
2025-09-24 17:16:07.935592,-28.115186477962293,-14.934264910848519,-20.047109641526877,False
2025-09-24 17:16:07.945932,-35.33703425056056,-23.089944927315965,-26.83314550550361,False
2025-09-24 17:16:07.954825,-29.36034319275304,-14.436197519302368,-23.782532729600607,False
2025-09-24 17:16:07.966082,-32.722233383279104,-17.05099838658383,-19.673576743979208,False
2025-09-24 17:16:07.975246,-31.91288857710989,-19.354521839242235,-29.572457338634294,False
2025-09-24 17:16:07.985475,-26.558775876697744,-13.938130127756217,-18.864231937809993,False
2025-09-24 17:16:07.995884,-34.58994492731597,-21.346744349128322,-26.272822631032845,False
2025-09-24 17:16:08.006150,-27.43037616579156,-17.735832226903817,-22.72416599173295,False
2025-09-24 17:16:08.015477,-34.27864398454365,-17.98485415860226,-21.852565702639126,False
2025-09-24 17:16:08.025450,-31.788377611260668,-22.03157818944831,-26.770890022578993,False
2025-09-24 17:16:08.035811,-28.42648742073461,-14.685219451000815,-20.48292155014841,False
2025-09-24 17:16:08.045981,-35.5238006993344,-22.529622052845202,-25.83703425056056,False
2025-09-24 17:16:08.054735,-27.18133070594386,-14.560708485151594,-22.537399542959115,False
2025-09-24 17:16:08.066043,-30.979032805091457,-17.92259867567765,-20.98096541354531,False
2025-09-24 17:16:08.074786,-31.72612212833605,-18.918709930620693,-26.45958907980668,False
2025-09-24 17:16:08.086314,-27.99067551211307,-15.3700532913208,-21.229987345243753,False
2025-09-24 17:16:08.096269,-34.40317847854213,-20.72416599173295,-25.338966859014413,False
2025-09-24 17:16:08.106234,-26.496520393773128,-17.175509352433053,-24.965433961466744,False
2025-09-24 17:16:08.116455,-34.34092299561752,-16.366164546263846,-21.977076668488355,False
2025-09-24 17:16:08.126125,-32.037399542959115,-20.22612212833605,-28.202789657994323,False
2025-09-24 17:16:08.135090,-28.675509352433053,-15.93037616579156,-19.98485415860226,False
2025-09-24 17:16:08.145137,-33.656089155297536,-21.84478821252522,-26.95765647135283,False
