Timestamp,PT-OX-01 Pressure,PT-FU-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,PT-N2-07 Pressure,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State
2025-06-29 11:51:51,3.046326979994774,-1.5230525881052017,0.1334044560790204,0.3205223903060097,52.1496755361557,False,False,False
2025-06-29 11:51:52,3.1054708063602448,-0.7186905145645142,0.010190479457392598,1.8915238752961296,60.0395229935646,False,False,False
2025-06-29 11:51:52,3.0108402371406555,-1.617683157324791,2.104874648153795,1.1830435097217697,62.913934636116025,False,False,False
2025-06-29 11:51:53,3.649598255753517,-0.9197801947593689,-0.6675096750259266,1.1522400155663628,66.06041167974472,False,False,False
2025-06-29 11:51:53,3.3420483469963074,-1.0735557079315186,-0.45188521593807796,0.782574802637114,68.36703543663025,False,False,False
2025-06-29 11:51:54,3.2355881184339523,-1.0972139090299606,0.1950114443898343,0.8441817909479279,70.11770431995392,False,False,False
2025-06-29 11:51:54,3.531309485435486,-0.8014925420284271,-1.2835795581340657,0.6593608260154862,71.26510863304138,False,False,False
2025-06-29 11:51:55,3.4839942008256912,-1.0735557079315186,-0.20543397963045607,1.1214365214109558,72.32970421314239,False,False,False
2025-06-29 11:51:55,3.614111512899399,-0.6240588277578354,-2.1461006775498266,0.47453986108304447,73.06309168338775,False,False,False
2025-06-29 11:51:56,3.661427915096283,-0.8133210837841034,-0.8215271458029614,0.6593608260154862,73.73733644485473,False,False,False
2025-06-29 11:51:56,4.382987961173058,0.06201447546482086,0.8111046105623378,1.1830435097217697,32.667548704147336,False,True,False
2025-06-29 11:51:57,4.300185933709145,-0.07993137836456299,0.9651220813393726,2.415206559002413,8.927030611038209,False,True,False
2025-06-29 11:51:57,4.1937257051467896,0.06201447546482086,0.68789063394071,1.9223273694515366,13.24456234574318,False,True,False
2025-06-29 11:51:58,4.40664504468441,0.038356274366378784,0.8727115988731518,2.3844030648470063,15.184494602680207,False,True,False
2025-06-29 11:51:58,4.418474704027176,0.09750121831893921,0.6262836456298961,1.5218819454312462,17.798673856258397,False,True,False
2025-06-29 11:51:59,4.442131787538528,0.3932225853204727,1.0883360579610004,0.6285573318600792,17.573924857378007,False,True,False
2025-06-29 11:51:59,4.56042055785656,0.3459073007106781,0.7494976222515239,0.8749852851033348,9.388356032967568,False,True,False
2025-06-29 11:52:00,4.2765277326107025,0.18030324578285217,0.9035150930285587,1.2754539921879906,8.702281612157822,False,True,False
2025-06-29 11:52:00,4.3593297600746155,0.3459073007106781,1.1499430462718143,0.6593608260154862,8.844228583574296,False,True,False
2025-06-29 11:52:01,4.418474704027176,0.21578998863697052,1.2115500345826282,1.3370609804988045,11.730468767881394,False,True,False
2025-06-29 11:52:01,4.394816502928734,0.31042055785655975,0.9651220813393726,0.5977538377046723,48.849422979354856,False,True,False
2025-06-29 11:52:02,4.347501218318939,0.3459073007106781,0.9343185871839657,0.9673957675695557,43.92861996889114,False,True,False
2025-06-29 11:52:02,4.4657899886369705,0.4523664116859436,0.8419081047177448,0.5669503435492653,46.54279475212097,False,True,False
2025-06-29 11:52:03,4.56042055785656,0.2867623567581177,1.2115500345826282,0.3205223903060097,44.46091775894166,False,True,False
2025-06-29 11:52:03,4.607735842466354,0.31042055785655975,1.1807465404272213,0.8441817909479279,45.13516252040863,False,True,False
2025-06-29 11:52:04,4.442131787538528,0.3932225853204727,1.0575325638055935,0.5977538377046723,43.396322178840634,False,True,False
2025-06-29 11:52:04,4.5485920161008835,0.4641960710287094,1.2423535287380352,0.9365922734141487,1.451192173361779,False,True,False
2025-06-29 11:52:05,4.595907300710678,0.5588266402482986,0.7803011164069309,1.2446504980325837,0.3984240174293525,False,True,False
2025-06-29 11:52:05,4.430303245782852,0.3932225853204727,1.3655907884240284,0.28971889615060276,0.18550467789173197,False,True,False
2025-06-29 11:52:06,4.513105273246765,0.5351684391498566,0.22581493854524126,0.5977538377046723,0.06721646636724543,False,True,False
2025-06-29 11:52:06,4.430303245782852,0.4523664116859436,1.2423535287380352,1.1830435097217697,0.3511087328195579,False,True,False
2025-06-29 11:52:07,4.453960329294205,0.6298001259565353,0.6262836456298961,1.1830435097217697,0.33928019106388163,False,True,False
2025-06-29 11:52:07,4.4657899886369705,0.5824837237596512,0.5954801514744892,0.8133782967925209,0.4812260448932655,False,True,False
2025-06-29 11:52:08,4.524933815002441,0.594313383102417,0.718694128096117,1.8915238752961296,0.3984240174293525,False,True,False
2025-06-29 11:52:08,4.312014475464821,0.5351684391498566,0.8419081047177448,1.7991133928299088,0.6113439157605178,False,True,False
2025-06-29 11:52:09,4.3593297600746155,0.511511355638504,1.2423535287380352,1.0598062500357766,0.4930551454424865,False,True,False
2025-06-29 11:52:09,4.4657899886369705,0.594313383102417,1.3655907884240284,1.1830435097217697,0.38659547567367625,False,True,False
2025-06-29 11:52:10,4.205555364489555,0.405051127076149,2.166481636464609,0.9057887792587418,0.8715779811143882,False,True,False
2025-06-29 11:52:10,4.1937257051467896,0.5233398973941803,2.0432676598429813,0.8133782967925209,0.7296321272850044,False,True,False
2025-06-29 11:52:11,4.25287064909935,0.5469980984926224,1.581215247511877,1.1214365214109558,0.7178035855293281,False,True,False
2025-06-29 11:52:11,4.312014475464821,0.4760246127843857,2.5361468493938584,0.5361468493938584,0.8479208976030357,False,True,False
2025-06-29 11:52:12,4.122753337025642,0.4760246127843857,2.5361468493938584,0.16648163646460912,0.8006056129932411,False,True,False
