Timestamp,PT-GG-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,SN-O2-01 State
2025-09-25 13:53:57.658103,-34.09187753576981,-22.65413301869443,-26.272822631032845,False
2025-09-25 13:53:58.160423,-37.26700127752204,-20.163866645411446,-22.786421474657566,False
2025-09-25 13:53:58.658217,-34.34092299561752,-22.529622052845202,-27.14442292012667,False
2025-09-25 13:53:59.158837,-34.46543396146674,-21.90704369544983,-25.899289733485176,False
2025-09-25 13:53:59.660115,-36.08412357380516,-20.101587634337577,-24.156089155297533,False
2025-09-25 13:54:00.159627,-36.76893388597589,-22.467366569920593,-24.529622052845202,False
2025-09-25 13:54:00.658103,-34.0296220528452,-22.778643984543653,-25.401222341939025,False
2025-09-25 13:54:01.159766,-38.94794637278507,-20.973187923431396,-25.401222341939025,False
2025-09-25 13:54:01.660213,-36.51991195427744,-20.537399542959115,-22.537399542959115,False
2025-09-25 13:54:02.159629,-37.70278965799432,-19.167731862319144,-22.599655025883727,False
2025-09-25 13:54:02.658436,-35.025733307788244,-21.658021763751382,-26.895400988428214,False
2025-09-25 13:54:03.158931,-37.20474579459743,-21.408999832052938,-23.03544340635601,False
2025-09-25 13:54:03.660032,-34.34092299561752,-18.856454447696084,-21.354521839242235,False
2025-09-25 13:54:04.158768,-35.025733307788244,-18.66968799892225,-24.40511108699598,False
2025-09-25 13:54:04.660346,-34.52768944439135,-18.48292155014841,-23.346744349128322,False
2025-09-25 13:54:05.159268,-33.71834463822214,-18.10936512445149,-23.408999832052938,False
2025-09-25 13:54:05.659482,-34.96347782486363,-19.603543770940682,-22.537399542959115,False
2025-09-25 13:54:06.158823,-35.08798879071286,-19.479032805091457,-22.786421474657566,False
2025-09-25 13:54:06.659631,-35.33703425056056,-17.79808770982843,-22.22612212833605,False
2025-09-25 13:54:07.160414,-33.282532729600604,-17.98485415860226,-21.852565702639126,False
2025-09-25 13:54:07.660836,-35.89733359688206,-15.93037616579156,-18.054887131640786,False
2025-09-25 13:54:08.160107,-34.40317847854213,-17.61132126105459,-21.167731862319144,False
2025-09-25 13:54:08.660151,-36.395400988428214,-15.992631648716177,-20.545177033073024,False
2025-09-25 13:54:09.158870,-33.780600121146755,-20.848676957582175,-23.782532729600607,False
2025-09-25 13:54:09.660464,-33.344788212525216,-17.673576743979208,-21.603543770940682,False
2025-09-25 13:54:10.158639,-35.83507811395746,-17.36227580120689,-24.840922995617518,False
2025-09-25 13:54:10.659304,-34.216388501619036,-17.30002031828228,-23.28448886620371,False
2025-09-25 13:54:11.160327,-33.71834463822214,-15.432308774245413,-23.09772241742988,False
2025-09-25 13:54:11.659986,-33.095766280826766,-16.864231937809993,-19.86034319275304,False
2025-09-25 13:54:12.160135,-32.410932440506784,-16.615186477962293,-22.163866645411446,False
2025-09-25 13:54:12.658388,-35.959589079806676,-17.175509352433053,-22.72416599173295,False
2025-09-25 13:54:13.159370,-35.5238006993344,-19.229987345243753,-19.98485415860226,False
2025-09-25 13:54:13.658923,-34.52768944439135,-18.60743251599764,-20.420666067223802,False
2025-09-25 13:54:14.159509,-32.78448886620371,-17.79808770982843,-19.79808770982843,False
2025-09-25 13:54:14.660888,-33.15802176375138,-14.622963968076206,-19.36227580120689,False
2025-09-25 13:54:15.160405,-32.78448886620371,-17.54906577812998,-20.731943481846862,False
2025-09-25 13:54:15.659727,-31.975144060034506,-19.167731862319144,-18.73972097196077,False
2025-09-25 13:54:16.159598,-31.601587634337577,-16.303909063339233,-20.66968799892225,False
2025-09-25 13:54:16.659252,-31.539332151412964,-15.93037616579156,-22.599655025883727,False
2025-09-25 13:54:17.160069,-30.48096541354531,-18.047109641526877,-21.665799253865295,False
2025-09-25 13:54:17.659719,-32.659977900354484,-17.486786767056117,-19.61132126105459,False
2025-09-25 13:54:18.158386,-33.220277246676,-17.92259867567765,-21.541288288016073,False
2025-09-25 13:54:18.659807,-31.601587634337577,-17.30002031828228,-21.10547637939453,False
