Timestamp,PT-TI-01 Pressure,PT-GG-01 Pressure,PT-GG-02 Pressure,PT-H2-03 Pressure,PT-O2-04 Pressure,PT-O2-05 Pressure,PT-N2-03 Pressure,PT-N2-07 Pressure,PT-FU-01 Pressure,TC-GG-01 Pressure,SN-H2-01 State,SN-O2-01 State,SN-O2-02 State,SN-N2-01 State,SN-N2-02 State,SN-N2-03 State,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State,Spark Plug State
2025-05-24 22:13:48,-2.063684195280061,2.2718307793140413,-3.098059736192212,0.7027699172496935,-2.53715160489081,3.475154240429416,29.94720733165741,-0.9618946060538294,-0.4425150379538536,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:48,-1.909666724503026,2.236344036459923,-3.159666724503026,0.4255384698510309,-2.3523306399583683,3.7523856878280784,29.789489716291428,-1.0446960747241967,-0.38337065279483795,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:49,-1.97127371281384,2.177200210094452,-2.9132387712597705,0.7951803997159144,-2.53715160489081,3.1671192988753463,29.276904672384262,-0.91457876265049,-0.3478844687342644,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:49,-2.063684195280061,2.1298843666911127,-3.0364527478813983,0.45634196400643784,-2.1983131691813336,3.290333275496974,29.631772100925446,-0.997380790114403,-0.3715421110391617,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:50,-2.063684195280061,2.2954884216189386,-3.22127371281384,0.05587325692178208,-2.4139376282691822,3.413547252118602,28.961469441652298,-0.9382364049553864,-0.312397725880146,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:50,-2.2177016660570956,2.236344036459923,-2.697614312171922,0.5487524464726588,-2.2291166633367405,3.0439053222537185,29.90777885913849,-1.0210384324192994,-0.33605536818504333,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:51,-1.7864527478813983,2.2245154947042467,-2.9440422654151774,0.4255384698510309,-2.3215271458029614,3.0439053222537185,29.434622287750244,-1.1629848450422289,-0.300568625330925,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:51,-1.97127371281384,2.2126863941550257,-3.0672562420368052,0.45634196400643784,-2.475544616579996,3.197922793030753,29.75005751848221,-0.9737231478095039,-0.2887400835752487,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:52,-1.940470218658433,2.2718307793140413,-2.8516317829489566,0.6411629289388796,-2.1983131691813336,2.8590610742569114,29.513482958078384,-0.9618946060538294,-0.35971301048994064,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:52,-2.4025459140539027,2.2718307793140413,-3.0672562420368052,0.4255384698510309,-2.475544616579996,3.197922793030753,29.90777885913849,-1.0446960747241967,-0.2769109830260277,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:53,-2.2177016660570956,2.2718307793140413,-2.5743770524859286,0.5795559406280657,-2.4139376282691822,3.22872628718616,29.86834666132927,-1.092011918127536,-0.25325334072113037,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:53,-2.032880701124654,2.2245154947042467,-2.8516317829489566,0.17908723354340988,-2.1983131691813336,3.475154240429416,29.513482958078384,-1.1038404598832123,-0.32422682642936707,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:54,-2.1252911835908748,2.2600016787648203,-3.159666724503026,0.6411629289388796,-2.53715160489081,3.475154240429416,29.276904672384262,-1.0328675329685204,-0.300568625330925,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:54,-2.2177016660570956,2.1298843666911127,-3.128863230347619,0.4255384698510309,-2.3831341341137753,3.6599752053618575,29.789489716291428,-0.9855522483587258,-0.35971301048994064,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:55,-2.3717424198984958,2.177200210094452,-3.098059736192212,0.4255384698510309,-2.1367061808705197,3.5367612287402297,29.395193815231323,-1.0446960747241967,-0.3478844687342644,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:55,-1.7248457595705844,2.177200210094452,-3.0364527478813983,0.7027699172496935,-2.1367061808705197,3.197922793030753,29.75005751848221,-0.831776735186577,-0.2769109830260277,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:56,-1.5400247946381427,2.248173137009144,-2.9440422654151774,0.4871454581618448,-2.1983131691813336,3.1363158047199393,29.316333144903183,-0.9618946060538294,-0.18228041380643845,16.7018050351593,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:56,-1.5708282887935496,2.177200210094452,-2.7284178063273288,0.7951803997159144,-2.3831341341137753,3.197922793030753,29.434622287750244,-0.8199481934308999,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:57,-2.340938925743089,2.1180558249354364,-2.7900247946381427,0.6411629289388796,-2.044295698404299,3.5983682170510436,29.474050760269165,-0.9855522483587258,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:57,-1.8480597361922122,2.1180558249354364,-2.9440422654151774,0.5179489523172518,-2.3523306399583683,3.259529781341567,29.1586155295372,-0.997380790114403,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:58,-2.063684195280061,2.1890287518501284,-2.9748457595705844,0.5179489523172518,-2.814406335353838,3.444350746274009,29.474050760269165,-0.8790925785899164,-0.25325334072113037,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:58,-2.032880701124654,2.165371109545231,-2.5435735583305217,0.45634196400643784,-2.2291166633367405,3.475154240429416,29.98663580417633,-0.997380790114403,-0.2414247989654541,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:59,-2.2485051602125026,2.165371109545231,-3.0364527478813983,0.45634196400643784,-2.0750991925597058,3.351940263807788,29.513482958078384,-0.8672634780406945,-0.2769109830260277,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:13:59,-2.1560946777462817,2.15354200899601,-2.8208282887935496,0.45634196400643784,-2.3831341341137753,3.382743757963195,30.10492494702339,-1.0328675329685204,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:00,-2.1252911835908748,2.1180558249354364,-3.313684195280061,0.33312798738481003,-2.1983131691813336,3.1055123105645324,29.513482958078384,-1.0328675329685204,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:00,-1.7864527478813983,2.070739981532097,-2.697614312171922,0.6411629289388796,-2.2907236516475544,3.351940263807788,29.710629045963287,-0.91457876265049,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:01,-2.1868981719016887,2.15354200899601,-2.9132387712597705,0.5795559406280657,-2.2907236516475544,3.1055123105645324,29.86834666132927,-0.8436058357357972,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:01,-2.032880701124654,2.094398182630539,-3.0672562420368052,0.4255384698510309,-2.2599201574921475,3.1671192988753463,29.198044002056122,-0.9382364049553864,-0.22959569841623306,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:02,-2.032880701124654,2.0589114397764208,-2.9132387712597705,0.4871454581618448,-2.2907236516475544,3.444350746274009,29.710629045963287,-1.0210384324192994,-0.312397725880146,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:02,-2.002077206969247,2.1062267243862154,-3.098059736192212,0.7027699172496935,-2.1367061808705197,3.1363158047199393,29.94720733165741,-0.9264078631997101,-0.25325334072113037,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:03,-1.940470218658433,2.2245154947042467,-3.0672562420368052,0.39473497569562394,-2.044295698404299,3.22872628718616,29.710629045963287,-0.9264078631997101,-0.2887400835752487,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:03,-2.002077206969247,2.2718307793140413,-2.7900247946381427,0.5179489523172518,-2.4139376282691822,3.413547252118602,29.789489716291428,-0.9618946060538294,-0.1704513132572174,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:04,-2.2793086543679095,2.15354200899601,-3.282880701124654,0.6103594347834727,-2.3215271458029614,3.1055123105645324,29.631772100925446,-0.9855522483587258,-0.22959569841623306,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:04,-1.6632387712597705,2.2245154947042467,-3.098059736192212,0.4871454581618448,-2.3523306399583683,3.259529781341567,30.06549647450447,-1.009209890663623,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:05,-1.97127371281384,2.2245154947042467,-2.451163075864301,-0.0057337313890318264,-1.982688710093485,2.9206913456320907,29.592339903116226,-0.91457876265049,-0.25325334072113037,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:05,-1.7556492537259913,2.2245154947042467,-2.7284178063273288,0.2406942218542238,-2.2907236516475544,3.382743757963195,29.355765342712402,-0.8909211203455909,-0.13496512919664383,16.7018050351593,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:06,-1.6324352771043635,2.2008578523993494,-2.7592213004827357,0.363931481540217,-2.3523306399583683,3.5367612287402297,29.513482958078384,-0.9855522483587258,-0.2650824412703514,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:06,-1.8788632303476192,2.165371109545231,-2.8824352771043635,0.4255384698510309,-2.1367061808705197,3.413547252118602,29.276904672384262,-0.9618946060538294,-0.1704513132572174,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:07,-1.7556492537259913,2.165371109545231,-2.7592213004827357,0.39473497569562394,-2.53715160489081,3.413547252118602,29.631772100925446,-0.8672634780406945,-0.312397725880146,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:07,-1.7864527478813983,2.2008578523993494,-2.6359840407967425,0.3023244932294031,-2.3831341341137753,3.5059577345848227,29.513482958078384,-0.9500655055046074,-0.1704513132572174,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:08,-2.063684195280061,2.15354200899601,-3.128863230347619,0.8567873880267283,-2.2599201574921475,2.8282575801015044,29.631772100925446,-0.8554343774914734,-0.1467936709523201,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:08,-1.5400247946381427,2.1062267243862154,-2.451163075864301,0.39473497569562394,-2.506348110735403,3.0439053222537185,29.592339903116226,-0.9382364049553864,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:09,-1.3551805466413356,2.1890287518501284,-3.0364527478813983,0.363931481540217,-2.506348110735403,3.321136769652381,29.592339903116226,-0.8672634780406945,-0.15862277150154114,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:09,-2.063684195280061,2.2245154947042467,-2.6051805466413356,0.8259838938713213,-2.2907236516475544,3.1055123105645324,29.474050760269165,-1.0565251752734168,-0.22959569841623306,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:10,-1.6324352771043635,2.1180558249354364,-2.8824352771043635,0.6103594347834727,-2.1983131691813336,3.22872628718616,29.474050760269165,-0.9264078631997101,-0.2414247989654541,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:10,-1.5708282887935496,2.2126863941550257,-2.7592213004827357,0.39473497569562394,-2.1983131691813336,3.0131018280983115,29.434622287750244,-0.8199481934308999,-0.09947838634252548,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:11,-2.063684195280061,2.165371109545231,-2.9440422654151774,0.7951803997159144,-2.2599201574921475,3.0439053222537185,29.355765342712402,-0.91457876265049,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:11,-1.8480597361922122,2.1062267243862154,-2.9132387712597705,0.08667675107718903,-2.1059026867151127,3.1671192988753463,29.75005751848221,-0.9382364049553864,-0.18228041380643845,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:12,-2.063684195280061,2.177200210094452,-2.7900247946381427,0.6103594347834727,-2.013492204248892,3.444350746274009,29.552911430597305,-0.9500655055046074,-0.2414247989654541,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:12,-1.5092213004827357,2.177200210094452,-3.159666724503026,0.363931481540217,-2.1675096750259266,3.5367612287402297,29.75005751848221,-0.8081190928816779,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 22:14:13,-1.97127371281384,2.15354200899601,-2.7592213004827357,0.5179489523172518,-2.2291166633367405,2.8590610742569114,29.631772100925446,-0.997380790114403,-0.2414247989654541,18.5977935148495,False,False,False,False,False,False,False,False,False,False
