Timestamp,PT-OX-01 Pressure,PT-FU-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,PT-N2-07 Pressure,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State
2025-06-29 10:23:45,3.838860511779785,0.26310527324676514,0.0717974677682065,-0.1415533050894604,3.2491785764694203,False,True,False
2025-06-29 10:23:45,3.1527860909700394,0.05018593370914459,0.7803011164069309,-0.1415533050894604,4.254631447792054,False,True,False
2025-06-29 10:23:45,3.9926349073648453,-1.3929352760314941,4.569224029779448,3.1853171959519524,3.8879365950822837,False,True,False
2025-06-29 10:23:45,4.477618530392647,0.25127673149108887,0.10260096192361345,0.8441817909479279,3.190034750103951,False,True,False
2025-06-29 10:23:45,2.8215779811143875,-0.777834340929985,2.3513258844614167,2.1071716174483437,4.656813043355941,False,True,False
2025-06-29 10:23:45,3.744229942560196,-1.3574485331773758,4.415206559002414,4.140248797833934,4.396578419208527,False,True,False
2025-06-29 10:23:45,4.241040989756584,0.2985920161008835,-0.20543397963045607,0.6285573318600792,3.1427194654941584,False,True,False
2025-06-29 10:23:45,2.8215779811143875,-1.5703678727149963,3.953154146671309,1.953154146671309,4.763272154331208,False,True,False
2025-06-29 10:23:45,4.619564384222031,-0.0917610377073288,1.1807465404272213,2.04556462913753,3.1308898061513926,False,True,False
2025-06-29 10:23:45,2.975353494286537,-0.8488078266382217,3.3370609804988045,1.5526854395866532,4.798758897185326,False,True,False
2025-06-29 10:23:45,4.524933815002441,-0.7896628826856613,2.135678142309202,2.938889242708697,3.1427194654941584,False,True,False
2025-06-29 10:23:46,3.05815552175045,-0.2573650926351547,1.0267290696501865,-0.018339328467832594,4.041712108254435,False,True,False
2025-06-29 10:23:46,3.9453196227550507,-1.4402505606412888,4.630831018090262,3.524155631661429,4.207316163182261,False,True,False
2025-06-29 10:23:46,4.312014475464821,0.3932225853204727,0.8727115988731518,0.3821293786168236,3.2491785764694203,False,True,False
2025-06-29 10:23:46,2.975353494286537,-1.5703678727149963,3.737506404519095,3.1237102076411385,4.739615070819854,False,True,False
2025-06-29 10:23:46,4.453960329294205,-0.04444463551044464,0.6262836456298961,1.2138470038771767,3.0480877786874796,False,True,False
2025-06-29 10:23:46,2.9516964107751846,-1.0617271661758423,3.4602749571204323,2.1071716174483437,4.869732382893565,False,True,False
2025-06-29 10:23:46,4.607735842466354,-0.5175997167825699,1.9816606715321674,2.44601005315782,3.1190612643957145,False,True,False
2025-06-29 10:23:46,2.7506056129932404,-0.5530864596366882,1.7352327182889118,-0.5111952349543438,4.47938044667244,False,True,False
2025-06-29 10:23:46,4.335672676563263,-0.9907536804676056,2.228111907839789,3.6473696082830567,3.5448999434709574,False,True,False
2025-06-29 10:23:46,3.6022829711437225,0.1684747040271759,0.04099397361279955,-0.049142822623239546,3.7933060258626963,False,True,False
2025-06-29 10:23:46,3.6259411722421646,-1.475737303495407,3.799113392829909,4.047838315367713,4.290118190646174,False,True,False
2025-06-29 10:23:46,4.2765277326107025,0.36956438422203064,-0.5750991925597058,-0.018339328467832594,3.09540418088436,False,True,False
2025-06-29 10:23:46,3.0108402371406555,-1.55853933095932,4.846478760242476,3.2777276784181733,4.775101813673974,False,True,False
2025-06-29 10:23:46,4.619564384222031,-0.10358957946300507,0.4414393976330899,1.5526854395866532,3.1427194654941584,False,True,False
2025-06-29 10:23:46,2.8688943833112717,-1.0853842496871948,2.905788779258742,1.2138470038771767,4.751443612575532,False,True,False
2025-06-29 10:23:46,4.56042055785656,-0.5767435431480408,2.197308413684382,2.3844030648470063,3.0480877786874796,False,True,False
2025-06-29 10:23:46,2.9043800085783005,-0.2573650926351547,2.3821293786168236,0.012464165687574358,4.313776391744614,False,True,False
2025-06-29 10:23:46,3.5194809436798096,-1.5703678727149963,4.938889242708697,3.30853117257358,4.621326300501826,False,True,False
2025-06-29 10:23:46,4.584078758955002,-0.3638242036104202,2.4437363669276375,1.4910784512758393,2.9771154105663307,False,True,False
2025-06-29 10:23:46,2.857064723968506,-0.6004017442464828,2.166481636464609,0.47453986108304447,4.42023550271988,False,True,False
2025-06-29 10:23:46,4.418474704027176,-0.943438395857811,3.152240015566363,3.8322138562798638,3.5922152280807502,False,True,False
2025-06-29 10:23:46,3.7087431997060776,0.23944707214832306,0.5338731631636753,0.3205223903060097,3.8997662544250495,False,True,False
2025-06-29 10:23:46,3.614111512899399,-1.6058546155691147,3.8915238752961296,3.9554278329014916,4.160000878572463,False,True,False
2025-06-29 10:23:46,4.1937257051467896,0.12115830183029175,-0.23623747378586302,0.35132588446141666,2.965285751223565,False,True,False
2025-06-29 10:23:46,2.9280382096767426,-1.3101332485675812,4.199582099914565,2.661634512245669,4.881560924649239,False,True,False
2025-06-29 10:23:46,4.584078758955002,-0.1390763223171234,1.0883360579610004,1.645095922052874,3.1072327226400382,False,True,False
2025-06-29 10:23:46,2.7624341547489166,-0.6122302860021591,1.9816606715321674,0.3205223903060097,4.538524273037913,False,True,False
2025-06-29 10:23:46,2.8452361822128296,-2.043521836400032,5.062103219330325,2.507617041468634,4.325604933500289,False,False,False
2025-06-29 10:23:46,3.9689778238534927,-0.6595455706119537,-0.26704096794126997,-0.018339328467832594,2.3265277326107032,False,False,False
2025-06-29 10:23:46,2.0527026504278183,-1.534881129860878,-0.6367061808705197,-1.5277338251471386,3.663188713788985,False,False,False
2025-06-29 10:23:46,3.554967686533928,-1.8542601391673088,0.5030696690082683,2.1071716174483437,2.6222490996122367,False,False,False
2025-06-29 10:23:46,2.5968300998210907,-0.754176139831543,-0.5750991925597058,-1.9590060263872004,3.1072327226400382,False,False,False
2025-06-29 10:23:46,3.129129007458687,-2.209125891327858,1.55041175335647,1.2446504980325837,3.320152062177659,False,False,False
2025-06-29 10:23:46,3.3775350898504257,-0.588572084903717,-2.176927454769597,-1.650971084833131,2.4329879611730583,False,False,False
2025-06-29 10:23:46,2.2301358059048653,-2.3155855610966682,2.5361468493938584,1.090633027255549,3.757819283008576,False,False,False
2025-06-29 10:23:46,3.815202310681343,-0.9552669376134872,-1.2527760639786587,-0.6652127057313786,2.2792124480009086,False,False,False
2025-06-29 10:23:46,2.1591623201966286,-1.369277074933052,0.5954801514744892,-0.6344092115759716,3.923423337936402,False,False,False
2025-06-29 10:23:46,3.531309485435486,-1.8660892397165298,0.410635903477683,1.5834889337420601,2.6222490996122367,False,False,False
2025-06-29 10:23:47,2.5968300998210907,-0.7423475980758667,-1.1911690756678448,-2.297844462096677,2.9771154105663307,False,False,False
2025-06-29 10:23:47,2.7624341547489166,-2.4220452308654785,3.2138470038771767,2.507617041468634,3.5330714017152793,False,False,False
2025-06-29 10:23:47,3.57862588763237,-0.3993109464645386,-2.176927454769597,-1.7741850614547587,2.3265277326107032,False,False,False
2025-06-29 10:23:47,1.9817297235131264,-2.2800993770360947,1.7352327182889118,0.04326765984298131,3.923423337936402,False,False,False
2025-06-29 10:23:47,3.649598255753517,-1.534881129860878,-0.11302349716423521,0.012464165687574358,2.1845818787813194,False,False,False
2025-06-29 10:23:47,2.348424017429352,-1.0853842496871948,0.7494976222515239,-1.589364096522317,3.6513601720333106,False,False,False
2025-06-29 10:23:47,3.4248503744602203,-2.1026662215590477,1.7352327182889118,1.5526854395866532,2.882483723759652,False,False,False
2025-06-29 10:23:47,2.9162096679210663,-0.6595455706119537,-1.067955099046217,-2.7599201574921475,2.7287093281745918,False,False,False
2025-06-29 10:23:47,2.372082218527794,-2.374729946255684,3.3678644746542115,1.706702910363688,3.8761080533266092,False,False,False
2025-06-29 10:23:47,3.4248503744602203,-1.8897468820214272,-0.020613014698014354,0.7209678143263001,1.959832879900933,True,False,False
2025-06-29 10:23:47,2.1709914207458496,-1.3811056166887283,-2.4849623963236667,-4.022886700928199,163.80224947929383,True,False,False
2025-06-29 10:23:47,1.6505216136574745,-3.0489747077226648,0.718694128096117,0.4437363669276375,214.48891882896422,True,False,False
2025-06-29 10:23:47,3.1764442920684814,-2.0080356523394585,0.5646766573190822,-1.8049885556101657,226.42423038482667,True,False,False
2025-06-29 10:23:47,1.7924680262804031,-1.4875658452510834,-3.008621796965585,-2.3902549445628978,231.84184556007386,True,False,False
2025-06-29 10:23:47,1.8516124114394188,-3.2855522483587265,0.410635903477683,0.10487464815379521,234.6334529399872,True,False,False
2025-06-29 10:23:47,2.9280382096767426,-1.8424315974116325,-2.7005868554115153,-1.8665955439209796,234.1248167037964,True,False,False
2025-06-29 10:23:47,1.4730890169739723,-1.8542601391673088,-1.4992273002862797,-3.992083206772791,236.83361535072328,True,False,False
2025-06-29 10:23:47,2.0527026504278183,-3.1199481934309006,0.010190479457392598,-1.0964849069714413,237.9455340385437,True,False,False
2025-06-29 10:23:47,3.0344984382390976,-1.8660892397165298,-2.6697833612561084,-2.328647956252084,237.27128033638004,True,False,False
2025-06-29 10:23:47,1.271998219192028,-2.220954991877079,-1.4684238061308728,-1.8665955439209796,239.6252227306366,True,False,False
2025-06-29 10:23:47,2.892551466822624,-2.457531973719597,-0.7907236516475544,0.28971889615060276,239.1402435779572,True,False,False
2025-06-29 10:23:47,2.0527026504278183,-1.3929352760314941,-1.345209829509245,-3.5300307944416867,239.68437438011173,True,False,False
