Timestamp,PT-TI-01 Pressure,PT-GG-01 Pressure,PT-GG-02 Pressure,PT-H2-03 Pressure,PT-O2-04 Pressure,PT-O2-05 Pressure,PT-N2-03 Pressure,PT-N2-07 Pressure,PT-FU-01 Pressure,TC-GG-01 Pressure,SN-H2-01 State,SN-O2-01 State,SN-O2-02 State,SN-N2-01 State,SN-N2-02 State,SN-N2-03 State,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State,Spark Plug State
2025-05-24 21:19:40,-1.909666724503026,2.2600016787648203,-3.0056492537259913,-3.086152996122823,-2.3215271458029614,-1.1762897923588613,31.839822441339493,-0.997380790114403,-0.2177671566605568,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-2.4641529023647166,2.1180558249354364,-2.9440422654151774,-2.654904077947126,-2.2291166633367405,-1.3919142514467102,31.248380452394485,-0.91457876265049,-0.2887400835752487,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.909666724503026,2.2008578523993494,-3.098059736192212,-2.654904077947126,-1.982688710093485,-0.9298618391156057,31.56381568312645,-0.725317065417765,-0.11130692809820175,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-2.063684195280061,2.2718307793140413,-2.389556087553487,-2.593297089636312,-1.8594514504074908,-1.0838793098926405,31.248380452394485,-0.9264078631997101,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.6632387712597705,2.3073175221681597,-2.5435735583305217,-2.162024888396249,-2.013492204248892,-1.3611107572913033,31.879254639148712,-0.7962905511260034,-0.07582074403762817,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.7864527478813983,2.2008578523993494,-2.7592213004827357,-2.285238865017877,-1.8594514504074908,-1.0838793098926405,31.68210482597351,-0.9027502208948128,-0.1467936709523201,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-2.032880701124654,2.094398182630539,-3.0056492537259913,-2.7781180545687536,-2.013492204248892,-0.8990583449601988,31.72153329849243,-0.8672634780406945,-0.25325334072113037,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.8480597361922122,2.2126863941550257,-3.0672562420368052,-2.8705285370349745,-2.475544616579996,-1.0838793098926405,31.327241122722626,-0.8436058357357972,-0.2650824412703514,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-2.1868981719016887,2.1417134672403337,-2.9132387712597705,-2.531690101325498,-2.3523306399583683,-0.9914688274264196,31.090662837028503,-0.8199481934308999,-0.08764928579330444,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.7556492537259913,2.236344036459923,-2.9748457595705844,-2.7473145604133467,-2.044295698404299,-1.0530758157372335,31.72153329849243,-0.7489747077226641,-0.19410895556211472,18.5977935148495,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.8480597361922122,2.3782904490828507,-2.8516317829489566,-2.624100583791719,-2.1675096750259266,-1.0838793098926405,31.56381568312645,-0.8790925785899164,-0.25325334072113037,20.493781994539695,False,False,False,False,False,False,False,False,False,False
2025-05-24 21:19:40,-1.7556492537259913,2.366461907327176,-2.5435735583305217,-2.562493595480905,-2.013492204248892,-1.2687002748250822,31.208951979875565,-0.9027502208948128,-0.20593805611133575,18.5977935148495,False,False,False,False,False,False,False,False,False,False
