Timestamp,PT-OX-01 Pressure,PT-FU-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,PT-N2-07 Pressure,SN-N2-04 State,SN-N2-07 State,SN-FU-01 State
2025-06-29 11:41:26,3.57862588763237,-0.5649150013923645,-0.9139376282691822,-1.8665955439209796,15.965200710296628,False,False,False
2025-06-29 11:41:27,3.554967686533928,-0.8724649101495743,-0.5750991925597058,-1.0964849069714413,18.224512535333634,False,False,False
2025-06-29 11:41:27,3.5076524019241333,-0.6004017442464828,-0.8215271458029614,-0.5419987291097508,19.632147002220155,False,False,False
2025-06-29 11:41:28,3.637769713997841,-0.754176139831543,-0.7291166633367405,-1.4969303309917317,20.483824360370637,False,False,False
2025-06-29 11:41:28,3.5904544293880463,-0.6950323134660721,-1.8072622418403492,-0.9424674361944065,21.063438552618027,False,False,False
2025-06-29 11:41:29,3.6969135403633118,-0.6004017442464828,-0.8831341341137753,-0.7576464712619648,21.39464666247368,False,False,False
2025-06-29 11:41:29,3.73240028321743,-0.754176139831543,-0.6983131691813336,-1.31210936605929,21.76134039759636,False,False,False
2025-06-29 11:41:30,3.6732564568519592,-0.6477170288562775,-0.23623747378586302,-0.6344092115759716,21.974258619546895,False,False,False
2025-06-29 11:41:30,3.744229942560196,-0.6240588277578354,-0.42105843871830473,-0.9424674361944065,22.21083616018295,False,False,False
2025-06-29 11:41:31,3.57862588763237,-0.7305190563201904,-1.376013323664652,-0.4495882466435299,22.199007618427277,False,False,False
2025-06-29 11:41:31,3.6969135403633118,-0.7660057991743088,-1.1911690756678448,-0.2031602934002743,22.352783131599427,False,False,False
2025-06-29 11:41:32,3.661427915096283,-0.7423475980758667,-0.20543397963045607,-0.5728022232651577,22.45924224257469,False,False,False
2025-06-29 11:41:32,3.6850849986076355,-0.5530864596366882,-0.6675096750259266,-0.4495882466435299,22.601189213991166,False,False,False
2025-06-29 11:41:33,3.6259411722421646,-0.6595455706119537,-1.098758593201624,-1.3737163543701039,22.68399124145508,False,False,False
2025-06-29 11:41:33,3.6259411722421646,-0.7068608552217484,-1.129562087357031,-0.2647672817110882,22.506558644771577,False,False,False
2025-06-29 11:41:34,3.803373768925667,-0.6595455706119537,-0.08222000300882826,-0.41878475248812297,22.71947686672211,False,False,False
2025-06-29 11:41:34,3.720571741461754,-0.7423475980758667,-0.5750991925597058,0.16648163646460912,22.707648324966428,False,False,False
