Timestamp,PT-GG-01 Pressure,PT-VT-02 Pressure,PT-VT-01 Pressure,SN-O2-01 State
2025-09-25 14:03:41.650719,-26.558775876697744,-15.058775876697744,-21.29226635631762,False
2025-09-25 14:03:42.150725,-28.924531284131504,-14.685219451000815,-22.163866645411446,False
2025-09-25 14:03:42.649818,-30.418709930620693,-15.3700532913208,-20.66968799892225,False
2025-09-25 14:03:43.149865,-30.16968799892225,-16.49067551211307,-19.61132126105459,False
2025-09-25 14:03:43.652479,-28.86227580120689,-12.755252424039341,-22.163866645411446,False
2025-09-25 14:03:44.150367,-30.667731862319144,-15.743609717017726,-22.163866645411446,False
2025-09-25 14:03:44.651188,-29.6716206073761,-13.751363678982383,-17.80586519994234,False
2025-09-25 14:03:45.150678,-30.916777322166844,-15.93037616579156,-19.735832226903817,False
2025-09-25 14:03:45.651489,-30.60547637939453,-13.938130127756217,-20.29613157322532,False
2025-09-25 14:03:46.151927,-30.16968799892225,-12.879763389888563,-21.167731862319144,False
2025-09-25 14:03:46.651243,-29.920666067223802,-15.307797808396188,-19.86034319275304,False
2025-09-25 14:03:47.150912,-32.78448886620371,-16.49067551211307,-21.914821185563742,False
2025-09-25 14:03:47.650193,-31.414821185563742,-13.626852713133161,-21.728054736789904,False
2025-09-25 14:03:48.151561,-30.60547637939453,-14.49845300222698,-20.23387609030071,False
2025-09-25 14:03:48.651428,-31.228054736789904,-13.128808849736263,-21.167731862319144,False
2025-09-25 14:03:49.151954,-29.04906577812998,-12.50623049234089,-21.354521839242235,False
2025-09-25 14:03:49.651353,-32.037399542959115,-13.128808849736263,-20.23387609030071,False
2025-09-25 14:03:50.151429,-31.72612212833605,-14.249431070528534,-20.420666067223802,False
2025-09-25 14:03:50.650593,-32.34867695758217,-14.747474933925428,-20.918709930620693,False
2025-09-25 14:03:51.151150,-31.663866645411446,-14.80973041685004,-21.29226635631762,False
2025-09-25 14:03:51.649981,-31.290310219714517,-16.801976454885384,-20.98096541354531,False
2025-09-25 14:03:52.152141,-31.539332151412964,-14.187175587603921,-19.54906577812998,False
2025-09-25 14:03:52.650927,-32.16191050880833,-16.801976454885384,-21.229987345243753,False
2025-09-25 14:03:53.151362,-34.216388501619036,-17.36227580120689,-21.603543770940682,False
2025-09-25 14:03:53.651452,-33.15802176375138,-17.92259867567765,-21.914821185563742,False
2025-09-25 14:03:54.149793,-34.652200410240575,-18.731943481846862,-22.973187923431396,False
2025-09-25 14:03:54.651211,-30.979032805091457,-16.42842002918846,-20.047109641526877,False
2025-09-25 14:03:55.151115,-33.71834463822214,-17.237764835357666,-21.354521839242235,False
2025-09-25 14:03:55.657450,-32.659977900354484,-15.93037616579156,-25.899289733485176,False
2025-09-25 14:03:56.151403,-33.90511108699598,-16.801976454885384,-20.48292155014841,False
2025-09-25 14:03:56.651533,-34.09187753576981,-17.36227580120689,-20.10936512445149,False
2025-09-25 14:03:57.151117,-35.025733307788244,-17.673576743979208,-22.350633094185277,False
2025-09-25 14:03:57.650906,-35.33703425056056,-17.98485415860226,-21.977076668488355,False
2025-09-25 14:03:58.151197,-34.901222341939025,-19.416777322166844,-24.71638850161904,False
2025-09-25 14:03:58.651326,-35.46154521640978,-18.66968799892225,-22.101587634337577,False
2025-09-25 14:03:59.150814,-33.15802176375138,-18.1716206073761,-23.658021763751382,False
2025-09-25 14:03:59.649280,-36.33314550550361,-23.214455893165187,-25.214455893165187,False
2025-09-25 14:04:00.151083,-34.83896685901441,-18.66968799892225,-24.03157818944831,False
2025-09-25 14:04:00.651674,-33.842855604071374,-19.167731862319144,-22.101587634337577,False
2025-09-25 14:04:01.151132,-35.772822631032845,-18.545177033073024,-23.720277246675998,False
2025-09-25 14:04:01.650609,-37.01797934582359,-19.043220896469922,-25.02768944439135,False
2025-09-25 14:04:02.151685,-34.71445589316519,-18.420666067223802,-21.914821185563742,False
2025-09-25 14:04:02.650354,-36.14637905672977,-21.03544340635601,-24.778643984543653,False
2025-09-25 14:04:03.151363,-34.83896685901441,-18.98096541354531,-24.34285560407137,False
2025-09-25 14:04:03.651392,-34.27864398454365,-20.599655025883727,-24.71638850161904,False
2025-09-25 14:04:04.150464,-37.39151224337127,-22.40511108699598,-23.90704369544983,False
2025-09-25 14:04:04.651715,-36.831189368900496,-19.790310219714517,-23.59576628082677,False
2025-09-25 14:04:05.151967,-37.142490311672816,-18.358387056149937,-22.661910508808337,False
2025-09-25 14:04:05.651762,-36.395400988428214,-18.918709930620693,-23.03544340635601,False
2025-09-25 14:04:06.151314,-37.26700127752204,-20.973187923431396,-24.840922995617518,False
2025-09-25 14:04:06.651036,-34.71445589316519,-21.84478821252522,-25.089944927315965,False
2025-09-25 14:04:07.151307,-38.51213446416353,-22.093833672372917,-25.463477824863634,False
2025-09-25 14:04:07.651619,-36.457656471352834,-20.786421474657566,-24.40511108699598,False
2025-09-25 14:04:08.151356,-37.20474579459743,-21.346744349128322,-24.591877535769815,False
2025-09-25 14:04:08.649975,-35.33703425056056,-23.02768944439135,-24.529622052845202,False
2025-09-25 14:04:09.151852,-36.58216743720205,-20.599655025883727,-25.02768944439135,False
2025-09-25 14:04:09.652563,-36.14637905672977,-19.29226635631762,-23.658021763751382,False
2025-09-25 14:04:10.150631,-35.21252328471134,-21.471255314977547,-26.210567148108236,False
2025-09-25 14:04:10.651944,-34.77671137608981,-21.09772241742988,-25.83703425056056,False
2025-09-25 14:04:11.151652,-36.51991195427744,-21.09772241742988,-25.525733307788247,False
2025-09-25 14:04:11.651994,-35.5238006993344,-21.346744349128322,-24.218344638222142,False
2025-09-25 14:04:12.151879,-35.21252328471134,-21.346744349128322,-24.65413301869443,False
2025-09-25 14:04:12.650142,-33.71834463822214,-21.346744349128322,-28.514090600766636,False
2025-09-25 14:04:13.151696,-34.96347782486363,-21.59576628082677,-24.903178478542127,False
2025-09-25 14:04:13.651800,-34.15413301869443,-21.09772241742988,-25.96154521640978,False
2025-09-25 14:04:14.152448,-33.96736656992059,-20.350633094185277,-26.83314550550361,False
2025-09-25 14:04:14.651651,-35.58605618225901,-21.28448886620371,-25.77477876763595,False
2025-09-25 14:04:15.151771,-37.82730062384355,-23.587988790712863,-25.77477876763595,False
2025-09-25 14:04:15.651811,-34.71445589316519,-22.467366569920593,-26.335078113957458,False
2025-09-25 14:04:16.151102,-35.33703425056056,-20.910932440506787,-26.584123573805154,False
2025-09-25 14:04:16.652490,-36.021844562731296,-22.093833672372917,-26.584123573805154,False
2025-09-25 14:04:17.151074,-34.83896685901441,-22.965433961466744,-26.023800699334398,False
2025-09-25 14:04:17.650834,-34.77671137608981,-20.661910508808337,-27.580234828748203,False
2025-09-25 14:04:18.152709,-35.025733307788244,-22.218344638222142,-26.83314550550361,False
2025-09-25 14:04:18.651130,-35.83507811395746,-21.408999832052938,-28.26504514091893,False
2025-09-25 14:04:19.151533,-36.64442292012667,-20.848676957582175,-27.891512243371263,False
2025-09-25 14:04:19.652021,-35.64831166518362,-21.90704369544983,-27.953767726295872,False
2025-09-25 14:04:20.150993,-33.59383367237292,-22.40511108699598,-28.32730062384355,False
2025-09-25 14:04:20.651850,-34.15413301869443,-22.965433961466744,-27.01991195427744,False
2025-09-25 14:04:21.152263,-35.399289733485176,-23.650244273637473,-28.451835117842023,False
2025-09-25 14:04:21.651706,-36.08412357380516,-24.397333596882067,-28.38957963491741,False
2025-09-25 14:04:22.150912,-32.90899983205294,-21.720277246675998,-27.829256760446647,False
2025-09-25 14:04:22.650562,-33.40704369544983,-19.416777322166844,-27.953767726295872,False
2025-09-25 14:04:23.151917,-33.96736656992059,-21.408999832052938,-28.700857049540474,False
2025-09-25 14:04:23.651656,-32.84674434912832,-21.720277246675998,-29.26117992401123,False
2025-09-25 14:04:24.150660,-33.780600121146755,-21.84478821252522,-27.891512243371263,False
2025-09-25 14:04:24.651437,-31.91288857710989,-22.65413301869443,-29.323435406935843,False
2025-09-25 14:04:25.151235,-33.344788212525216,-20.599655025883727,-25.96154521640978,False
2025-09-25 14:04:25.651545,-30.979032805091457,-19.167731862319144,-27.206678403051278,False
2025-09-25 14:04:26.151379,-32.410932440506784,-21.408999832052938,-28.202789657994323,False
2025-09-25 14:04:26.651615,-31.539332151412964,-21.84478821252522,-27.082167437202052,False
2025-09-25 14:04:27.151258,-32.97125531497755,-21.782532729600607,-28.32730062384355,False
2025-09-25 14:04:27.650274,-31.539332151412964,-19.603543770940682,-27.829256760446647,False
2025-09-25 14:04:28.151296,-30.854521839242235,-20.41288857710989,-27.76700127752204,False
2025-09-25 14:04:28.651822,-31.165799253865295,-22.280600121146755,-27.26893388597589,False
2025-09-25 14:04:29.151258,-31.663866645411446,-20.910932440506787,-29.634712821558907,False
2025-09-25 14:04:29.650500,-30.854521839242235,-19.852565702639126,-26.521844562731296,False
2025-09-25 14:04:30.150821,-32.16191050880833,-19.479032805091457,-26.397333596882067,False
2025-09-25 14:04:30.651592,-32.34867695758217,-22.467366569920593,-26.708634539654383,False
2025-09-25 14:04:31.150999,-30.60547637939453,-19.29226635631762,-26.95765647135283,False
2025-09-25 14:04:31.651062,-29.920666067223802,-20.350633094185277,-25.899289733485176,False
2025-09-25 14:04:32.150822,-30.543220896469922,-20.786421474657566,-26.64637905672977,False
2025-09-25 14:04:32.650731,-31.975144060034506,-19.416777322166844,-26.45958907980668,False
2025-09-25 14:04:33.150405,-31.165799253865295,-19.416777322166844,-26.272822631032845,False
2025-09-25 14:04:33.650234,-29.6716206073761,-18.29613157322532,-27.704745794597425,False
2025-09-25 14:04:34.151501,-31.91288857710989,-19.10547637939453,-27.3311893689005,False
2025-09-25 14:04:34.651735,-30.60547637939453,-20.475144060034506,-27.891512243371263,False
2025-09-25 14:04:35.151180,-32.037399542959115,-18.66968799892225,-26.770890022578993,False
2025-09-25 14:04:35.651656,-32.037399542959115,-19.10547637939453,-28.078278692145098,False
2025-09-25 14:04:36.151414,-30.356454447696084,-19.479032805091457,-26.83314550550361,False
2025-09-25 14:04:36.652197,-32.59772241742988,-21.2222333832791,-28.202789657994323,False
2025-09-25 14:04:37.151349,-30.60547637939453,-18.856454447696084,-27.01991195427744,False
2025-09-25 14:04:37.650655,-30.48096541354531,-19.603543770940682,-25.83703425056056,False
2025-09-25 14:04:38.151050,-30.045177033073024,-19.977076668488355,-27.704745794597425,False
2025-09-25 14:04:38.651029,-30.79226635631762,-18.545177033073024,-28.38957963491741,False
2025-09-25 14:04:39.151145,-28.23972097196077,-19.354521839242235,-26.335078113957458,False
2025-09-25 14:04:39.651491,-30.045177033073024,-17.61132126105459,-25.96154521640978,False
2025-09-25 14:04:40.151409,-29.98292155014841,-19.043220896469922,-27.642490311672816,False
2025-09-25 14:04:40.651579,-31.290310219714517,-18.918709930620693,-28.016023209220485,False
2025-09-25 14:04:41.152266,-30.916777322166844,-20.537399542959115,-27.082167437202052,False
2025-09-25 14:04:41.651548,-30.045177033073024,-19.043220896469922,-27.082167437202052,False
2025-09-25 14:04:42.150452,-28.924531284131504,-17.175509352433053,-24.778643984543653,False
2025-09-25 14:04:42.650563,-29.79613157322532,-18.60743251599764,-25.152200410240575,False
2025-09-25 14:04:43.152070,-32.78448886620371,-17.735832226903817,-26.64637905672977,False
2025-09-25 14:04:43.651240,-29.6716206073761,-17.486786767056117,-27.891512243371263,False
2025-09-25 14:04:44.150647,-28.42648742073461,-18.047109641526877,-26.210567148108236,False
2025-09-25 14:04:44.650776,-28.364231937809993,-17.735832226903817,-26.83314550550361,False
2025-09-25 14:04:45.151442,-29.235832226903817,-18.918709930620693,-26.83314550550361,False
2025-09-25 14:04:45.651193,-28.17746548903616,-18.48292155014841,-26.770890022578993,False
2025-09-25 14:04:46.151584,-30.29419896477147,-18.420666067223802,-28.078278692145098,False
2025-09-25 14:04:46.652226,-30.045177033073024,-19.977076668488355,-27.580234828748203,False
2025-09-25 14:04:47.150971,-28.23972097196077,-18.48292155014841,-26.397333596882067,False
2025-09-25 14:04:47.651279,-29.235832226903817,-18.545177033073024,-27.206678403051278,False
2025-09-25 14:04:48.150641,-27.36812068286695,-17.79808770982843,-25.214455893165187,False
